windows,max,median,p_target,p_loss,p_bust,mdd,best_start,ho_max,ho_median,tr_median,rule,lev
194,4660.5502152517765,0.025753420112305747,2.5773195876288657,84.5360824742268,45.876288659793815,99.79432809251114,2020-04,0.2421360155661219,0.0,0.042521963299999174,A 모멘텀 7일/3종/7일교체,3.0
194,0.9583111867243584,0.0,0.0,100.0,95.87628865979381,99.99999963617091,2023-03,0.0,0.0,0.0,A 모멘텀 7일/3종/7일교체,5.0
194,114.25124268736914,1.180453993137057,1.5463917525773196,44.84536082474227,0.0,70.09091218138401,2020-11,1.19868734272205,0.3298488432550237,1.5887913956841715,A 모멘텀 7일/3종/14일교체,1.0
194,678.173730996478,0.4188879847890146,7.731958762886598,60.824742268041234,3.608247422680412,95.14652364383417,2020-11,0.5482774400050239,0.04437529724902834,0.8347004649541347,A 모멘텀 7일/3종/14일교체,2.0
194,636.1874629133252,0.017891206577983945,2.5773195876288657,84.02061855670104,46.90721649484536,99.59680444298019,2020-04,0.12380775077508935,0.0,0.04127638528649552,A 모멘텀 7일/3종/14일교체,3.0
194,1.0086382311134816,0.0,0.0,98.96907216494846,92.78350515463917,99.99999045805077,2023-01,0.0,0.0,0.0,A 모멘텀 7일/3종/14일교체,5.0
194,258.2500915308227,1.3646676030968448,7.731958762886598,37.628865979381445,0.0,66.04108129326252,2020-04,1.9267528838742485,0.8830923343520858,1.6383942336109083,A 모멘텀 7일/5종/3일교체,1.0
194,12649.11001732529,0.5698131596816287,9.793814432989691,59.79381443298969,0.0,94.06076999442257,2020-04,1.263242222016058,0.29466989650123543,0.8040800966014183,A 모멘텀 7일/5종/3일교체,2.0
194,170630.63530360413,0.016976775982662836,2.5773195876288657,84.5360824742268,48.45360824742268,99.46216463363771,2020-04,0.3620398267230243,0.04323568043580363,0.0,A 모멘텀 7일/5종/3일교체,3.0
194,184738.37299774244,0.0,2.5773195876288657,95.87628865979381,87.62886597938144,99.99999928948515,2020-04,0.0,0.0,0.0,A 모멘텀 7일/5종/3일교체,5.0
194,118.67942513734941,1.2846039862429706,4.123711340206185,36.597938144329895,0.0,69.3951304071068,2020-04,1.8680002587833917,0.5383409550673592,1.5835394491216777,A 모멘텀 7일/5종/7일교체,1.0
194,2813.2704862109863,0.4631508786647355,8.762886597938143,63.91752577319587,0.0,95.74200683436973,2020-04,1.4221076347453232,0.1335561326431467,0.5943843819907282,A 모멘텀 7일/5종/7일교체,2.0
194,18809.066330112626,0.05579108319846958,4.123711340206185,74.74226804123711,37.11340206185567,99.54949469986242,2020-04,0.5914857216648972,0.020530352261333498,0.0881379400799991,A 모멘텀 7일/5종/7일교체,3.0
194,2905.4888801304123,0.0,1.5463917525773196,98.4536082474227,90.72164948453609,99.99998575933728,2020-04,0.0,0.0,0.0,A 모멘텀 7일/5종/7일교체,5.0
194,142.05852203663648,1.145963846260377,5.670103092783505,44.84536082474227,0.0,67.7179964807627,2020-11,1.8188593298078173,0.47061498291907955,1.5867963039192405,A 모멘텀 7일/5종/14일교체,1.0
194,1650.734549397793,0.5178009062118052,11.855670103092782,57.73195876288659,2.5773195876288657,93.42684753087657,2020-11,1.3261598924648466,0.09383443120618815,1.0309204126456888,A 모멘텀 7일/5종/14일교체,2.0
194,7650.314237702576,0.031139415193622517,3.608247422680412,76.80412371134021,41.75257731958763,98.97201584583325,2020-04,0.5079776855486302,0.0,0.03562113862793527,A 모멘텀 7일/5종/14일교체,3.0
194,1471.2737136873131,0.0,1.5463917525773196,94.84536082474226,85.05154639175258,99.99996829909581,2020-04,0.0,0.0,0.0,A 모멘텀 7일/5종/14일교체,5.0
194,166.47511508281585,1.082773086403015,4.123711340206185,44.84536082474227,0.0,64.11427496208859,2020-04,1.8291352488066728,0.8538949414806742,1.1814033548049285,A 모멘텀 7일/10종/3일교체,1.0
194,8106.871192786316,0.4670435356994591,10.309278350515463,64.94845360824742,0.0,93.16329291023253,2020-04,1.2041346194149791,0.2988635398862859,0.5591480111355933,A 모멘텀 7일/10종/3일교체,2.0
194,159150.15210783156,0.02439146821436982,2.5773195876288657,86.5979381443299,44.329896907216494,99.33666889308513,2020-04,0.45681670802495405,0.0522378654658065,0.0,A 모멘텀 7일/10종/3일교체,3.0
194,1377665.2104072121,0.0,2.5773195876288657,96.3917525773196,87.11340206185567,100.0,2020-04,0.0,0.0,0.0,A 모멘텀 7일/10종/3일교체,5.0
